2016-02-21,3113.T,849.85632794,0.185402991532,-1,-5.28663476777,172,-146175.288406
2016-02-22,3113.T,844.569693172,0.853546400261,1,-13.3599651389,186,157089.96293
2016-02-24,3113.T,888.086451491,0.881588784218,1,3.99045956173,159,141205.745787
2016-02-25,3113.T,884.095991929,0.331146240083,-1,-12.9676886637,114,-100786.94308
2016-02-27,3113.T,847.053463171,0.091092296756,-1,-38.019667639,257,-217692.740035
2016-02-28,3113.T,809.033795532,0.0619157046916,-1,-2.35207875269,257,-207921.685452
2016-02-29,3113.T,806.681716779,0.108497878199,-1,-2.56474174022,114,-91961.7157128
2016-03-01,3113.T,804.116975039,0.188682730723,-1,-9.21104430548,184,-147957.523407
2016-03-02,3113.T,794.905930733,0.190747407319,-1,-5.51772272644,124,-98568.3354109
2016-03-03,3113.T,789.388208007,0.97827916153,1,23.9888714324,152,119987.007617
2016-03-06,3113.T,775.687183101,0.826098662433,1,-14.3687778676,214,165997.057184
2016-03-07,3113.T,790.055960969,0.903635377776,1,14.2610671552,227,179342.70314
2016-03-08,3113.T,775.794893813,0.26727020526,-1,9.31361010808,208,-161365.337913
2016-03-09,3113.T,785.108503921,0.0873438298131,-1,7.78452062426,248,-194706.908973
2016-03-10,3113.T,792.893024546,0.121149809232,-1,-0.328820368821,156,-123691.311829
2016-03-11,3113.T,792.564204177,0.180973128544,-1,10.3479777113,185,-146624.377773
2016-03-14,3113.T,759.759943995,0.838821468702,1,18.0144176374,210,159549.588239
2016-03-19,3113.T,746.255569983,0.808603832324,1,-3.32356079023,219,163429.969826
2016-03-21,3113.T,755.178359327,0.732233227559,1,-11.9964881084,113,85335.154604
2016-03-22,3113.T,767.174847436,0.726759675885,1,5.07933374745,275,210973.083045
2016-03-23,3113.T,762.095513688,0.772895867108,1,7.7451446524,108,82306.3154783
2016-03-25,3113.T,750.551936848,0.939411993796,1,-4.02151213647,272,204150.126823
2016-03-27,3113.T,740.761192148,0.180605800014,-1,9.00402950232,106,-78520.6863677
2016-03-28,3113.T,749.765221651,0.288090171755,-1,6.61695470293,100,-74976.5221651
2016-03-30,3113.T,735.581994846,0.0607921051305,-1,-3.24334833945,246,-180953.170732
2016-03-31,3113.T,732.338646506,0.856384716477,1,21.3833944586,245,179422.968394
2016-04-04,3113.T,679.418551505,0.126556379577,-1,-11.0903762614,151,-102592.201277
2016-04-06,3113.T,662.268067915,0.193805340292,-1,0.225709543225,229,-151659.387553
2016-04-07,3113.T,662.493777459,0.953952307864,1,3.0284278623,212,140448.680821
2016-04-08,3113.T,659.465349596,0.872719404843,1,-16.3893917345,165,108811.782683
2016-04-09,3113.T,675.854741331,0.67578632354,1,6.90471986255,140,94619.6637863
2016-04-10,3113.T,668.950021468,0.676528528111,1,11.9734951281,162,108369.903478
2016-04-11,3113.T,656.97652634,0.985427396795,1,-1.61144403421,113,74238.3474764
2016-04-13,3113.T,656.582342779,0.230120469116,-1,-4.40351497654,254,-166771.915066
2016-04-14,3113.T,652.178827802,0.240894396467,-1,-19.8947973966,137,-89348.4994089
2016-04-15,3113.T,632.284030406,0.866981006275,1,-20.7570318415,172,108752.85323
2016-04-16,3113.T,653.041062247,0.803004222558,1,-2.30275973811,175,114282.185893
2016-04-18,3113.T,652.142840698,0.186024769982,-1,1.24453049555,211,-137602.139387
2016-04-19,3113.T,653.387371193,0.076067319358,-1,33.6186852855,209,-136557.960579
2016-04-22,3113.T,697.209244213,0.867539749468,1,-1.45115718351,225,156872.079948
2016-04-23,3113.T,698.660401397,0.29297856857,-1,-1.68598564166,141,-98511.1165969
2016-04-24,3113.T,696.974415755,0.889783411836,1,-4.73194308108,233,162395.038871
2016-04-25,3113.T,701.706358836,0.88267536954,1,14.980600508,198,138937.85905
2016-04-26,3113.T,686.725758328,0.0630391543461,-1,-13.2698263859,164,-112623.024366
2016-04-27,3113.T,673.455931942,0.683810595138,1,9.56019098792,268,180486.189761
2016-04-28,3113.T,663.895740954,0.321212192957,-1,-11.4436152571,241,-159998.87357
2016-04-29,3113.T,652.452125697,0.17496821171,-1,-15.8300559261,257,-167680.196304
2016-04-30,3113.T,636.622069771,0.248266723375,-1,-12.8258380168,160,-101859.531163
2016-05-02,3113.T,628.945491493,0.255966767962,-1,0.926892415995,236,-148431.135992
2016-05-05,3113.T,626.74847438,0.207423028902,-1,10.0452260464,294,-184264.051468
2016-05-06,3113.T,636.793700427,0.847156637741,1,-18.0056170405,179,113986.072376
2016-05-09,3113.T,645.881060023,0.264737933503,-1,25.942422485,293,-189243.150587
2016-05-10,3113.T,671.823482508,0.193243950454,-1,24.6574570356,283,-190126.04555
2016-05-12,3113.T,683.965361319,0.76281690447,1,-10.6619331431,166,113538.249979
2016-05-15,3113.T,719.715854898,0.790734120447,1,22.7966328385,172,123791.127042
2016-05-18,3113.T,683.0628092,0.156101305934,-1,8.67789920156,185,-126366.619702
2016-05-19,3113.T,691.740708402,0.972317719686,1,-20.3611185584,294,203371.76827
2016-05-20,3113.T,712.10182696,0.0137434557308,-1,26.2491511933,132,-93997.4411587
2016-05-22,3113.T,749.032759018,0.200099555744,-1,-23.475364272,130,-97374.2586723
2016-05-25,3113.T,704.04984116,0.325358361763,-1,2.93163741334,241,-169676.011719
2016-05-26,3113.T,706.981478573,0.725488910607,1,-5.77461903143,143,101098.351436
2016-06-01,3113.T,695.112475349,0.910507448436,1,5.03844485415,180,125120.245563
2016-06-02,3113.T,690.074030494,0.0597066123893,-1,5.02301961876,232,-160097.175075
2016-06-04,3113.T,665.911766019,0.934829641002,1,-21.171426162,113,75248.0295601
2016-06-05,3113.T,687.083192181,0.0480747868035,-1,15.9854084015,225,-154593.718241
2016-06-06,3113.T,703.068600582,0.0669517203092,-1,-4.41809753144,177,-124443.142303
2016-06-07,3113.T,698.650503051,0.788025042161,1,-13.8076703878,173,120866.537028
2016-06-08,3113.T,712.458173438,0.221863846486,-1,-2.27029593972,118,-84070.0644657
2016-06-10,3113.T,710.251013901,0.206562153134,-1,-6.17330757524,114,-80968.6155847
2016-06-11,3113.T,704.077706325,0.0271596099185,-1,10.2976690956,106,-74632.2368705
2016-06-12,3113.T,714.375375421,0.728888160213,1,13.2305832594,271,193595.726739
2016-06-13,3113.T,701.144792162,0.247247997996,-1,1.64632616558,128,-89746.5333967
2016-06-14,3113.T,702.791118327,0.722191758737,1,-8.49539073794,187,131421.939127
2016-06-15,3113.T,711.286509065,0.725953210942,1,-2.37558641626,163,115939.700978
2016-06-16,3113.T,713.662095481,0.0458353173376,-1,40.4518078283,192,-137023.122332
2016-06-17,3113.T,754.11390331,0.239984154008,-1,-5.21338029645,274,-206627.209507
2016-06-19,3113.T,766.771436275,0.131914412733,-1,-11.7222884216,178,-136485.315657
2016-06-21,3113.T,745.497913193,0.223856313503,-1,-33.0341593558,126,-93932.7370624
2016-06-22,3113.T,712.463753838,0.14505270827,-1,-3.02306784972,192,-136793.040737
2016-06-26,3113.T,680.498846189,0.667554973363,1,-11.5250148952,221,150390.245008
2016-06-28,3113.T,686.801380928,0.70700773585,1,-4.45610274294,144,98899.3988536
2016-06-30,3113.T,693.539452949,0.976185549426,1,-15.9767088126,213,147723.903478
2016-07-02,3113.T,718.381044074,0.19979657632,-1,2.9899333352,154,-110630.680787
2016-07-03,3113.T,721.370977409,0.74122088628,1,-16.2070244898,200,144274.195482
2016-07-08,3113.T,792.478046532,0.893899182465,1,-14.031395918,155,122834.097212
2016-07-09,3113.T,806.50944245,0.0108696415594,-1,-7.05104787258,290,-233887.738311
2016-07-10,3113.T,799.458394578,0.261582147121,-1,-18.3301055268,201,-160691.13731
2016-07-11,3113.T,781.128289051,0.213547638709,-1,33.145488941,167,-130448.424271
2016-07-12,3113.T,814.273777992,0.936664612061,1,3.61309306742,258,210082.634722
2016-07-13,3113.T,810.660684924,0.132517747395,-1,19.3696311651,193,-156457.51219
2016-07-14,3113.T,830.03031609,0.708600626402,1,-26.3873998597,277,229918.397557
2016-07-15,3113.T,856.417715949,0.801226917035,1,3.02713593831,209,178991.302633
2016-07-16,3113.T,853.390580011,0.210370522237,-1,16.3397044123,283,-241509.534143
2016-07-17,3113.T,869.730284423,0.955317980941,1,9.60427107532,295,256570.433905
2016-01-01,7988.T,1007.96014099,0.136414183681,-1,12.3305255773,117,-117931.336496
2016-01-03,7988.T,994.529353782,0.208945878468,-1,-3.27520724664,171,-170064.519497
2016-01-04,7988.T,991.254146536,0.0746925805186,-1,14.2370473433,182,-180408.25467
2016-01-05,7988.T,1005.49119388,0.914791644272,1,-21.3401707506,262,263438.692796
2016-01-06,7988.T,1026.83136463,0.915016644966,1,16.2999115007,174,178668.657446
2016-01-07,7988.T,1010.53145313,0.0313716784257,-1,-3.03882376475,275,-277896.14961
2016-01-08,7988.T,1007.49262936,0.233810986989,-1,13.6156723945,118,-118884.130265
2016-01-09,7988.T,1021.10830176,0.313465768106,-1,17.407839584,179,-182778.386015
2016-01-10,7988.T,1038.51614134,0.183758553716,-1,-2.61061253186,119,-123583.42082
2016-01-11,7988.T,1035.90552881,0.783136310215,1,-39.1518007699,212,219611.972108
2016-01-13,7988.T,1079.4530544,0.700780273751,1,-19.8350371392,282,304405.76134
2016-01-14,7988.T,1099.28809154,0.847978389229,1,19.6901858109,281,308899.953722
2016-01-16,7988.T,1065.48668082,0.76978293874,1,-39.0134433056,199,212031.849483
2016-01-17,7988.T,1104.50012412,0.0390558148555,-1,17.8724124005,114,-125913.01415
2016-01-19,7988.T,1157.15132662,0.0868570408595,-1,-23.6492524564,169,-195558.574199
2016-01-22,7988.T,1115.60159748,0.85474754805,1,-15.6013278072,201,224235.921094
2016-01-23,7988.T,1131.20292529,0.0332130258166,-1,-22.663367349,177,-200222.917776
2016-01-24,7988.T,1108.53955794,0.0259112387598,-1,-1.52309145775,219,-242770.163189
2016-01-27,7988.T,1138.14340059,0.0915619771751,-1,-5.48679429597,142,-161616.362883
2016-01-28,7988.T,1132.65660629,0.199782326167,-1,-3.49419208315,169,-191418.966463
2016-01-31,7988.T,1150.74275551,0.869836066551,1,8.1197080834,162,186420.326392
2016-02-02,7988.T,1114.17390688,0.101789828178,-1,-11.9586023812,255,-284114.346254
2016-02-04,7988.T,1128.71355554,0.0796043437039,-1,-19.2584557418,159,-179465.455331
2016-02-05,7988.T,1109.4550998,0.748136216069,1,-9.61847543127,229,254065.217854
2016-02-06,7988.T,1119.07357523,0.923501800137,1,-20.0679799999,163,182408.992762
2016-02-08,7988.T,1140.77806202,0.793791453499,1,42.5635874462,105,119781.696512
2016-02-09,7988.T,1098.21447457,0.787432567167,1,14.5231255009,244,267964.331796
2016-02-10,7988.T,1083.69134907,0.158906780013,-1,0.271708025873,187,-202650.282277
2016-02-11,7988.T,1083.9630571,0.944234290146,1,-0.15554091184,218,236303.946447
2016-02-12,7988.T,1084.11859801,0.0753512882835,-1,-34.6551264422,249,-269945.530905
2016-02-13,7988.T,1049.46347157,0.881213126305,1,11.4139742844,283,296998.162454
2016-02-14,7988.T,1038.04949728,0.823076078422,1,-8.06205280525,257,266778.720802
2016-02-17,7988.T,989.398519027,0.7021132088,1,36.1944805033,284,280989.179404
2016-02-19,7988.T,936.364965137,0.310224789841,-1,-21.8060941718,221,-206936.657295
2016-02-21,7988.T,898.918032086,0.110791801201,-1,-18.5497789854,276,-248101.376856
2016-02-22,7988.T,880.368253101,0.934435726277,1,9.89839306493,280,246503.110868
2016-02-23,7988.T,870.469860036,0.723448849466,1,-3.62464287536,177,154073.165226
2016-02-25,7988.T,890.300810798,0.108905078473,-1,-11.4919349389,231,-205659.487294
2016-02-26,7988.T,878.80887586,0.239648870333,-1,19.1629838366,270,-237278.396482
2016-02-27,7988.T,897.971859696,0.0676345780223,-1,20.6695915942,132,-118532.28548
2016-02-28,7988.T,918.64145129,0.163322833126,-1,-6.88214521625,150,-137796.217694
2016-03-02,7988.T,882.531882432,0.0677386146851,-1,9.21765995172,261,-230340.821315
2016-03-03,7988.T,891.749542384,0.996161764453,1,-0.243809782434,206,183700.405731
2016-03-09,7988.T,865.380584368,0.854256148192,1,-13.8385760594,193,167018.452783
2016-03-10,7988.T,879.219160427,0.247293160189,-1,9.34251367855,154,-135399.750706
2016-03-13,7988.T,907.758250007,0.981049127776,1,-12.4022420772,246,223308.529502
2016-03-14,7988.T,920.160492084,0.0767740963076,-1,-3.85703336191,167,-153666.802178
2016-03-15,7988.T,916.303458722,0.253990750518,-1,16.8122127202,235,-215331.3128
2016-03-16,7988.T,933.115671442,0.709864059161,1,8.63384333025,270,251941.231289
2016-03-17,7988.T,924.481828112,0.325356354905,-1,-10.4498008127,255,-235742.866169
2016-03-19,7988.T,929.014170382,0.0818812555027,-1,-3.74778567582,102,-94759.445379
2016-03-21,7988.T,907.504835836,0.198975941343,-1,-14.1505455735,107,-97103.0174345
2016-03-22,7988.T,893.354290263,0.0196765397376,-1,-13.9649713015,294,-262646.161337
2016-03-27,7988.T,889.666768827,0.850444248381,1,25.3865331929,165,146795.016856
2016-03-28,7988.T,864.280235634,0.86090370671,1,-5.11157777843,190,164213.244771
2016-03-29,7988.T,869.391813413,0.116623764551,-1,11.9152873659,172,-149535.391907
2016-03-31,7988.T,876.617488414,0.932611489963,1,-18.5998293614,268,234933.486895
2016-04-01,7988.T,895.217317776,0.295782467635,-1,-0.332442879715,259,-231861.285304
2016-04-03,7988.T,887.115335468,0.188935661982,-1,27.092985937,156,-138389.992333
2016-04-04,7988.T,914.208321405,0.994289306068,1,-11.3203867008,234,213924.747209
2016-04-05,7988.T,925.528708106,0.795342647455,1,10.1336137122,259,239711.935399
2016-04-06,7988.T,915.395094393,0.328280625769,-1,1.71460120126,294,-269126.157752
2016-04-08,7988.T,902.5125767,0.122939222955,-1,42.0345167068,289,-260826.134666
2016-04-14,7988.T,873.529406747,0.704266611942,1,23.8662830853,189,165097.057875
2016-04-19,7988.T,845.846973089,0.242755757096,-1,-15.5887897789,273,-230916.223653
2016-04-20,7988.T,830.25818331,0.26818466374,-1,-3.47482578579,192,-159409.571196
2016-04-22,7988.T,823.203163063,0.712729485133,1,2.99198259905,292,240375.323614
2016-04-25,7988.T,762.378100752,0.0657032110029,-1,-0.67110797991,282,-214990.624412
2016-04-26,7988.T,761.706992773,0.988329000522,1,0.268856962064,256,194996.99015
2016-04-27,7988.T,761.43813581,0.259139291972,-1,26.7932346316,152,-115738.596643
2016-04-28,7988.T,788.231370442,0.0992074872846,-1,-7.45383994346,218,-171834.438756
2016-04-29,7988.T,780.777530499,0.315059224302,-1,-9.59965865574,177,-138197.622898
2016-04-30,7988.T,771.177871843,0.713721701715,1,-3.6419787273,214,165032.064574
2016-05-01,7988.T,774.81985057,0.223125627671,-1,25.9312249295,236,-182857.484735
2016-05-02,7988.T,800.7510755,0.0177376604835,-1,35.0090542664,163,-130522.425306
2016-05-03,7988.T,835.760129766,0.851566560232,1,-8.72470985252,283,236520.116724
2016-05-04,7988.T,844.484839619,0.00395537453038,-1,8.64352116433,112,-94582.3020373
2016-05-07,7988.T,839.233213542,0.72070460296,1,5.26350470961,177,148544.278797
2016-05-08,7988.T,833.969708832,0.855972443033,1,-20.6745108223,154,128431.33516
2016-05-12,7988.T,829.768992345,0.311970926491,-1,-14.7808738124,108,-89615.0511733
2016-05-13,7988.T,814.988118533,0.227322016687,-1,13.9081468494,263,-214341.875174
2016-05-14,7988.T,828.896265382,0.934690567459,1,-13.5935154096,201,166608.149342
2016-05-15,7988.T,842.489780792,0.0280871405774,-1,-0.087412334884,242,-203882.526952
2016-05-16,7988.T,842.402368457,0.788671154271,1,15.892375646,214,180274.10685
2016-05-19,7988.T,849.391699483,0.183971604906,-1,-19.7208454552,263,-223390.016964
2016-05-21,7988.T,807.371058506,0.0526314706357,-1,-1.26629071298,109,-88003.4453772
2016-05-23,7988.T,797.364210597,0.670137268039,1,-18.3740982442,100,79736.4210597
2016-05-24,7988.T,815.738308842,0.302415309355,-1,8.51156312778,117,-95441.3821345
2016-05-28,7988.T,831.858130926,0.151672763051,-1,27.7709946469,184,-153061.89609
2016-05-29,7988.T,859.629125573,0.213081086811,-1,7.43642193761,135,-116049.931952
2016-05-30,7988.T,867.065547511,0.938117407273,1,-17.5395711654,235,203760.403665
2016-06-01,7988.T,873.37541651,0.719710426129,1,-4.73740144969,298,260265.87412
2016-06-02,7988.T,878.112817959,0.820524888576,1,25.1577063593,264,231821.783941
2016-06-04,7988.T,854.652174582,0.753612584028,1,8.13242925121,262,223918.869741
2016-06-05,7988.T,846.519745331,0.0257692458793,-1,-7.56796631993,138,-116819.724856
2016-06-07,7988.T,856.811046261,0.167754748077,-1,-20.6677287871,176,-150798.744142
2016-06-09,7988.T,818.871545802,0.991691182418,1,13.8463876672,279,228465.161279
2016-06-10,7988.T,805.025158135,0.890639052381,1,4.86980385518,206,165835.182576
2016-06-11,7988.T,800.15535428,0.741333413877,1,-19.442524157,208,166432.31369
2016-06-13,7988.T,836.700490264,0.969039261121,1,-6.93528726773,247,206665.021095
2016-06-14,7988.T,843.635777532,0.201002363753,-1,-28.805668245,188,-158603.526176
2016-06-15,7988.T,814.830109287,0.197216414873,-1,-1.56395157506,115,-93705.462568
2016-06-16,7988.T,813.266157712,0.772464214999,1,-5.13477662474,175,142321.5776
2016-06-18,7988.T,795.436186039,0.119486487219,-1,16.1688917787,155,-123292.608836
2016-06-19,7988.T,811.605077817,0.974107912415,1,-23.0070484292,185,150146.939396
2016-06-23,7988.T,846.338436946,0.263367584352,-1,-18.3336298799,208,-176038.394885
2016-06-24,7988.T,828.004807066,0.131925394967,-1,-14.342001452,286,-236809.374821
2016-06-25,7988.T,813.662805614,0.754447831233,1,6.91976027407,214,174123.840401
2016-06-26,7988.T,806.74304534,0.957925229872,1,30.4638278155,174,140373.289889
2016-06-27,7988.T,776.279217524,0.876103957089,1,-12.833306643,269,208819.109514
2016-06-28,7988.T,789.112524167,0.990034132757,1,33.0721783193,137,108108.415811
2016-06-29,7988.T,756.040345848,0.0419784498967,-1,-17.3576087843,296,-223787.942371
2016-07-02,7988.T,748.912778699,0.190485764073,-1,-1.8957142213,129,-96609.7484522
2016-07-03,7988.T,747.017064478,0.146359712237,-1,16.3372432966,177,-132222.020413
2016-07-04,7988.T,763.354307775,0.124414815452,-1,33.242240681,107,-81678.9109319
2016-07-05,7988.T,796.596548456,0.2838538676,-1,5.31375624428,234,-186403.592339
2016-07-06,7988.T,801.9103047,0.324590744621,-1,38.2327419741,188,-150759.137284
2016-07-07,7988.T,840.143046674,0.712624859452,1,12.4316485024,187,157106.749728
2016-07-09,7988.T,840.069399331,0.180733731987,-1,23.8534905654,102,-85687.0787318
2016-07-10,7988.T,863.922889897,0.973617112415,1,-12.240925103,152,131316.279264
2016-07-12,7988.T,880.750511641,0.819070812,1,5.0293525203,107,94240.3047456
2016-07-13,7988.T,875.721159121,0.167152823193,-1,9.3637081728,234,-204918.751234
2016-07-14,7988.T,885.084867294,0.815428594756,1,0.801095611846,144,127452.22089
2016-07-15,7988.T,884.283771682,0.211881615278,-1,-4.5270034133,224,-198079.564857
2016-07-16,7988.T,879.756768269,0.92751952977,1,-23.1526113581,166,146039.623533
2016-07-17,7988.T,902.909379627,0.0625588701784,-1,-31.085523558,109,-98417.1223793
2016-01-01,5518.T,1034.61908949,0.11457020297,-1,-11.9115273663,237,-245204.724208
2016-01-04,5518.T,987.875921502,0.0162211085826,-1,-23.7474422852,164,-162011.651126
2016-01-05,5518.T,964.128479217,0.27208325241,-1,-21.4183075681,239,-230426.706533
2016-01-06,5518.T,942.710171649,0.319225637802,-1,-15.5177845956,158,-148948.207121
2016-01-07,5518.T,927.192387053,0.188794457948,-1,9.05570992389,105,-97355.2006406
2016-01-09,5518.T,925.672136078,0.886281998569,1,-36.3112254659,233,215681.607706
2016-01-10,5518.T,961.983361544,0.140820813574,-1,-13.7639426306,116,-111590.069939
2016-01-11,5518.T,948.219418914,0.207415121481,-1,20.9037710819,179,-169731.275986
2016-01-12,5518.T,969.123189996,0.845398140359,1,-24.944015642,237,229682.196029
2016-01-13,5518.T,994.067205638,0.309924335655,-1,-14.8057751643,243,-241558.33097
2016-01-14,5518.T,979.261430473,0.240516032219,-1,-5.33426533527,287,-281048.030546
2016-01-15,5518.T,973.927165138,0.932407129787,1,25.6430936417,122,118819.114147
2016-01-16,5518.T,948.284071496,0.0308353755294,-1,-2.70875791466,244,-231381.313445
2016-01-17,5518.T,945.575313582,0.889026611149,1,-16.1263844308,271,256250.909981
2016-01-18,5518.T,961.701698013,0.298115352768,-1,-9.66068906295,276,-265429.668651
2016-01-19,5518.T,952.04100895,0.815082205154,1,31.5207014421,195,185647.996745
2016-01-20,5518.T,920.520307508,0.0584220452771,-1,-21.2437147021,136,-125190.761821
2016-01-21,5518.T,899.276592805,0.29687301123,-1,39.638966381,204,-183452.424932
2016-01-22,5518.T,938.915559186,0.0240413828955,-1,5.22044399288,286,-268529.849927
2016-01-24,5518.T,943.470420057,0.322641165416,-1,5.74401120542,111,-104725.216626
2016-01-25,5518.T,949.214431263,0.314295092593,-1,-21.9513080037,162,-153772.737865
2016-01-26,5518.T,927.263123259,0.911444827339,1,4.13205537768,210,194725.255884
2016-01-28,5518.T,947.778928165,0.785645940496,1,13.0041061134,273,258743.647389
2016-01-30,5518.T,941.787809743,0.925429740894,1,8.66246451942,209,196833.652236
2016-01-31,5518.T,933.125345224,0.0626885642761,-1,-0.00141071655253,224,-209020.07733
2016-02-02,5518.T,937.160228502,0.79847206208,1,-18.920666765,253,237101.537811
2016-02-03,5518.T,956.080895267,0.80198365008,1,33.9206945472,175,167314.156672
2016-02-07,5518.T,944.2716059,0.152637657513,-1,-33.7958803289,127,-119922.493949
2016-02-09,5518.T,920.270813685,0.85884675913,1,-12.372254714,214,196937.954128
2016-02-10,5518.T,932.643068398,0.0822967533053,-1,39.5898695077,220,-205181.475048
2016-02-11,5518.T,972.232937906,0.761930913725,1,-13.6958038928,163,158473.968879
2016-02-12,5518.T,985.928741799,0.947172262832,1,15.7959903904,248,244510.327966
2016-02-13,5518.T,970.132751409,0.0370141855805,-1,-5.79965614647,242,-234772.125841
2016-02-14,5518.T,964.333095262,0.958770606645,1,30.8761986237,236,227582.610482
2016-02-16,5518.T,943.584461726,0.853097630553,1,-30.2906913704,186,175506.709881
2016-02-17,5518.T,973.875153096,0.224270754585,-1,-39.0869208186,262,-255155.290111
2016-02-19,5518.T,945.28411626,0.76622727604,1,4.82892746556,256,241992.733763
2016-02-22,5518.T,926.166571702,0.746286264971,1,-12.8033917562,168,155595.984046
2016-03-01,5518.T,993.143515672,0.91209671217,1,24.9182289061,119,118184.078365
2016-03-02,5518.T,968.225286766,0.949635314485,1,-13.3028826323,114,110377.682691
2016-03-03,5518.T,981.528169398,0.209768307502,-1,8.11370068627,218,-213973.140929
2016-03-05,5518.T,1011.5355783,0.996749171663,1,-36.8506309163,233,235687.789744
2016-03-06,5518.T,1048.38620922,0.0688239462021,-1,-19.1993584995,133,-139435.365826
2016-03-07,5518.T,1029.18685072,0.777055397427,1,5.13745018018,114,117327.300982
2016-03-08,5518.T,1024.04940054,0.162848417983,-1,-24.9118700704,261,-267276.89354
2016-03-09,5518.T,999.137530467,0.154407971399,-1,14.6947478668,173,-172850.792771
2016-03-11,5518.T,1033.60112701,0.0766191992963,-1,16.4455231472,208,-214989.034418
2016-03-12,5518.T,1050.04665016,0.140557753886,-1,1.32135645324,209,-219459.749883
2016-03-14,5518.T,1042.55263644,0.682579937191,1,-35.6128278212,251,261680.711746
2016-03-15,5518.T,1078.16546426,0.121562218341,-1,-29.0469690133,134,-144474.172211
2016-03-17,5518.T,1051.82284871,0.0599465742021,-1,-14.8883872443,220,-231401.026717
2016-03-18,5518.T,1036.93446147,0.0744627581302,-1,-16.5421534668,157,-162798.71045
2016-03-19,5518.T,1020.392308,0.882410408228,1,20.8390951797,271,276526.315468
2016-03-20,5518.T,999.553212821,0.320916669515,-1,-33.0525403186,173,-172922.705818
2016-03-22,5518.T,960.569760286,0.983092153781,1,-2.22037863957,128,122952.929317
2016-03-23,5518.T,962.790138926,0.0846882152529,-1,30.5276530587,166,-159823.163062
2016-03-24,5518.T,993.317791984,0.972562455422,1,19.3609651201,191,189723.698269
2016-03-25,5518.T,973.956826864,0.157094564968,-1,22.2769343425,234,-227905.897486
